,Year,Month,Day,Hour,Minute,Second,Lat,Long,V_rel,He,O,N2,O2,Ar,Density,H,N,Anomalous Oxygen,Exospheric Temp,Temp
0,1990.0,6.0,2.0,0.0,0.0,0.0,12.76999999999993,-91.37,7815.452611471215,5058284184953.881,1888878180604400.8,810290623030421.5,16751065898837.383,347700328229.20966,8.928888337241627e-11,111923611668.29364,22000603037231.188,1753.0740022765983,961.4510192888396,946.7795688438954
1,1990.0,6.0,2.0,0.0,0.0,13.0,13.667002374893805,-91.50378496329489,7815.348825570331,4996472065603.115,1887014948906639.8,818799192267052.9,16931010426661.305,355000992018.24664,8.964569626285528e-11,110815152362.51196,22051845779668.973,1826.3176740404633,961.3274925929459,947.0330269815348
2,1990.0,6.0,2.0,0.0,0.0,26.0,14.563980289985976,-91.63816482802736,7815.238557376208,4935813707855.362,1884494385684027.5,827094797618354.5,17113859118313.256,362341284773.56836,8.997480072178444e-11,109676961862.46648,22080900183516.723,1904.7955662165223,961.1737695389465,947.2519468741544
3,1990.0,6.0,2.0,0.0,0.0,40.0,15.460931864254793,-91.77318532550407,7815.121915485833,4876044403317.784,1881282025471706.2,835165971761316.8,17299754958856.77,369714710660.354,9.027476035314131e-11,108507851477.75294,22088050390403.555,1988.8697841318574,960.9988736827144,947.4433597239947
4,1990.0,6.0,2.0,0.0,0.0,53.0,16.357855159826464,-91.90889356563042,7814.9990147782855,4816925989564.545,1877351444975880.8,843003569934974.6,17488871438390.934,377122287716.5871,9.054445076958143e-11,107307633207.79785,22073071019399.438,2078.92941324595,960.8118962512058,947.6145411547155
5,1990.0,6.0,2.0,0.0,1.0,6.0,17.25474817704857,-92.045338156247,7814.869976302433,4758223217240.52,1872680443315979.5,850601805918010.6,17681436505464.754,384565975718.8674,9.078302843801843e-11,106076165548.12038,22036150943269.598,2175.392262685541,960.6226278312308,947.7735752398899
6,1990.0,6.0,2.0,0.0,1.0,20.0,18.15160884926755,-92.18256932960747,7814.73492715857,4699711619572.056,1867252046548968.0,857958143198392.6,17877728056653.41,392051361096.62573,9.098994385668374e-11,104813843723.41432,21977530275432.63,2278.706686209393,960.4413568549755,947.9291742692423
7,1990.0,6.0,2.0,0.0,1.0,33.0,19.04843503728005,-92.32063907672898,7814.594000374111,4641174955747.733,1861053970956932.2,865073503654852.8,18078078082492.41,399586459537.2064,9.116494106295341e-11,103521404839.48674,21897669903884.08,2389.3534771291193,960.278926594301,948.0907264395452
8,1990.0,6.0,2.0,0.0,1.0,47.0,19.945224523425512,-92.45960129040964,7814.447334773462,4582406445367.031,1854079086410994.8,871952240025824.8,18282871429280.145,407180569456.4013,9.130807297728387e-11,102199506626.52397,21797443016093.6,2507.8478322323153,960.1466496607723,948.2682130345064
9,1990.0,6.0,2.0,0.0,2.0,0.0,20.841975005282645,-92.59951191778674,7814.29507484221,4523212808882.547,1846324980634534.0,878602101791159.5,18492545002123.195,414847161320.30035,9.141967755792013e-11,100849587405.93062,21677667625786.645,2634.7413780476277,960.0562483382465,948.4721457535697
