,Year,Month,Day,Hour,Minute,Second,Lat,Long,V_rel,He,O,N2,O2,Ar,Density,H,N,Anomalous Oxygen,Exospheric Temp,Temp
0,1990.0,6.0,2.0,0.0,0.0,0.0,12.76999999999993,-91.37,7825.252559223335,5507899628287.026,2616638073360393.0,1421974697040813.2,32292257208548.53,774231835527.9684,1.3804956791280416e-10,117913332583.70181,28172757290622.684,28.32005904380222,961.4510192888396,937.2794391520808
1,1990.0,6.0,2.0,0.0,0.0,13.0,13.666985488980208,-91.50356692370076,7825.149437315418,5439855030026.818,2613337571856912.5,1436400895880303.5,32626846061417.33,790125721192.5546,1.386522030819643e-10,116739019336.85974,28232646217171.293,29.49784244046725,961.3274870412477,937.6983822699938
2,1990.0,6.0,2.0,0.0,0.0,26.0,14.563946519114719,-91.63772872558877,7825.039874713036,5373103643005.979,2609163031573262.5,1450475876812553.2,32967612863119.18,806118647180.9904,1.3921499764390534e-10,115533442177.79008,28264789324730.29,30.75936276978705,961.1737584738339,938.0826354210175
3,1990.0,6.0,2.0,0.0,0.0,40.0,15.460881209489667,-91.77253113434995,7824.923979316275,5307356175873.493,2604063840362006.0,1464176453556468.2,33314734352190.78,822193855147.2249,1.3973554381283536e-10,114295407828.48636,28269523036182.855,32.11037948730773,960.998856406141,938.4382928056384
4,1990.0,6.0,2.0,0.0,0.0,53.0,16.357787622343512,-91.90802125716118,7824.801865266851,5242352141590.922,2598000188147859.0,1477483041300714.2,33668434373160.406,838350815496.4158,1.4021187694548742e-10,113024768109.98126,28246541361298.324,33.55707817289317,960.8118712702561,938.7717372685132
5,1990.0,6.0,2.0,0.0,1.0,6.0,17.25466375814093,-92.04424769901448,7824.67365283651,5177833976821.024,2590937374297489.0,1490381021375513.2,34029017702270.715,854590197411.5905,1.4064241521695727e-10,111721420774.43842,28196049804852.277,35.10609778404113,960.6225928240247,939.0901738505713
6,1990.0,6.0,2.0,0.0,1.0,20.0,18.151507550351116,-92.18126068918298,7824.539468309434,5113555656805.342,2582847333361503.0,1502860658141637.8,34396863595954.336,870919884322.063,1.4102598586112222e-10,110385822580.48831,28118312050542.555,36.76455908790737,960.4413086220695,939.4014623682885
7,1990.0,6.0,2.0,0.0,1.0,33.0,19.0483168598994,-92.31911221555754,7824.399443858721,5049279905345.899,2573707874493018.5,1514917407750200.5,34772431489933.484,887352217865.5758,1.4136182435821554e-10,109018785095.20901,28013862378887.992,38.54009421305459,960.2788610277786,939.714163614911
8,1990.0,6.0,2.0,0.0,1.0,46.0,19.945089469260285,-92.45785616765039,7824.253717417093,4984779568975.178,2563503406105547.5,1526551920772175.0,35156259002579.906,903901446634.2561,1.4164959913270684e-10,107621033439.02065,27883746451195.25,40.44087723847166,960.1465617448172,940.0374614766463
9,1990.0,6.0,2.0,0.0,2.0,0.0,20.84182307615511,-92.59754848913695,7824.102432541947,4919842183922.152,2552224721019593.5,1537769991424433.5,35548959434260.41,920589343610.2125,1.4188939210998527e-10,106193945036.35869,27729020081047.33,42.47565571036673,960.0561131607672,940.3810865573415
10,1990.0,6.0,2.0,0.0,2.0,13.0,21.738515286814177,-92.7382473408947,7823.945738274853,4854269222194.87,2539868734398259.5,1548582549066597.8,35951221515332.77,937442226359.9305,1.4208169626655566e-10,104739227953.9033,27550969657653.492,44.6537829463734,960.0195871210515,940.7552852443278
